"","probability_of_goal","is_goal","distance","matchId","lastName","eventSec","angle","x","y","is_counter","rank"
"4937",0.2078865,0,12.76699,2500019,"Cook",403.8103,29.47275,89,42,0,1367
"5411",0.2078865,1,12.76699,2500047,"Pereyra",906.7159,29.47275,89,42,0,1368
"5420",0.2078865,0,12.76699,2500048,"Ayew Pel\u00e9",2365.222,29.47275,89,42,0,1369
"5429",0.2078865,0,12.76699,2500049,"Wood",328.5203,29.47275,89,42,0,1370
"1855",0.2078845,1,19.14254,2499832,"Barnes",2347.751,18.08509,85,34,1,1371
"363",0.2078726,1,12.5096,2499740,"F\u00e0bregas i Soler",1582.55,28.24149,90,60,0,1372
"1474",0.2078726,0,12.5096,2499807,"Son",1698.425,28.24149,90,40,0,1373
"2251",0.2078726,0,12.5096,2499857,"de Jesus",642.2059,28.24149,90,40,0,1374
"2795",0.2078726,0,12.5096,2499890,"Iwobi",1215.59,28.24149,90,40,0,1375
"4365",0.2078726,0,12.5096,2499984,"Ward-Prowse",2398.543,28.24149,90,60,0,1376
"5857",0.2078726,0,12.5096,2500078,"Sterling",2790.365,28.24149,90,60,0,1377
"5691",0.2077355,0,18.79492,2500066,"Campbell",2028.54,16.38351,87,31,1,1378
"3297",0.2070174,0,10.40531,2499918,"Niasse",2603.603,17.95482,96,36,0,1379
"1722",0.2069138,0,13.76056,2499824,"Redmond",1774.261,25.66389,89,39,1,1380
"318",0.2068841,0,10.87166,2499737,"Kane",1722.296,20.13839,95,64,0,1381
"618",0.2068841,0,10.87166,2499754,"de Jesus",2014.468,20.13839,95,64,0,1382
"1516",0.2068841,1,10.87166,2499810,"Clucas",1282.526,20.13839,95,36,0,1383
"2623",0.2068841,0,10.87166,2499880,"Hazard",885.2185,20.13839,95,64,0,1384
"4110",0.2068841,0,10.87166,2499968,"Lukaku Menama",639.3878,20.13839,95,36,0,1385
"6134",0.2066757,1,14.00766,2500097,"Kane",381.0009,26.77092,88,41,1,1386
"359",0.2066092,1,13.05067,2499739,"Sterling",3092.404,30.4448,88,55,0,1387
"751",0.2066092,1,13.05067,2499763,"Arfield",1560.828,30.4448,88,55,0,1388
"1556",0.2066092,1,13.05067,2499813,"Hern\u00e1ndez Balc\u00e1zar",1836.515,30.4448,88,55,0,1389
"2311",0.2066092,0,13.05067,2499860,"Iwobi",402.177,30.4448,88,55,0,1390
"2542",0.2066092,0,13.05067,2499875,"Ramsey",1900.161,30.4448,88,55,0,1391
"2639",0.2066092,0,13.05067,2499881,"Ag\u00fcero del Castillo",1712.326,30.4448,88,55,0,1392
"4744",0.2066092,0,13.05067,2500007,"Dannemann Eriksen",1554.709,30.4448,88,55,0,1393
"5179",0.2066092,0,13.05067,2500033,"Otamendi",1276.514,30.4448,88,55,0,1394
"5633",0.2066092,1,13.05067,2500062,"Depoitre",246.1525,30.4448,88,55,0,1395
"6064",0.2066092,0,13.05067,2500092,"Wijnaldum",2068.014,30.4448,88,55,0,1396
"1645",0.2066092,0,13.05067,2499819,"Bakayoko",664.5212,30.4448,88,45,0,1397
"1998",0.2066092,0,13.05067,2499841,"Rosa",2552.988,30.4448,88,45,0,1398
"2814",0.2066092,0,13.05067,2499892,"Borges da Silva",853.848,30.4448,88,45,0,1399
"3223",0.2066092,1,13.05067,2499914,"Lingard",2750.41,30.4448,88,45,0,1400
"3237",0.2066092,0,13.05067,2499915,"Sterling",2485.912,30.4448,88,45,0,1401
"3447",0.2066092,0,13.05067,2499929,"Morata Mart\u00edn",800.1882,30.4448,88,45,0,1402
"5404",0.2066092,0,13.05067,2500047,"Pereyra",790.0093,30.4448,88,45,0,1403
"5620",0.2066092,0,13.05067,2500061,"Son",2935.835,30.4448,88,45,0,1404
"1749",0.2062793,0,14.24672,2499825,"Vardy",1923.463,27.79227,87,56,1,1405
"1527",0.2062745,0,18.27708,2499810,"Beller\u00edn Moruno",1205.203,13.47927,90,72,1,1406
"650",0.2057943,1,8.829405,2499756,"Rashford",2705.722,43.60264,92,46,0,1407
"1560",0.2057943,0,8.829405,2499813,"Loftus-Cheek",2348.267,43.60264,92,46,0,1408
"1872",0.2057943,0,8.829405,2499833,"Calvert-Lewin",134.9394,43.60264,92,46,0,1409
"2123",0.2057943,0,8.829405,2499850,"Jattah-Njie J\u00f8rgensen",1266.217,43.60264,92,46,0,1410
"5319",0.2057943,0,8.829405,2500041,"Mouni\u00e9",1066.405,43.60264,92,46,0,1411
"5397",0.2057943,0,8.829405,2500046,"Alli",1892.807,43.60264,92,46,0,1412
"5434",0.2057943,0,8.829405,2500049,"Vardy",2682.485,43.60264,92,46,0,1413
"5520",0.2057943,0,8.829405,2500055,"Yoshida",2480.999,43.60264,92,46,0,1414
"14",0.2057943,1,8.829405,2499719,"Vardy",634.3122,43.60264,92,54,0,1415
"718",0.2057943,0,8.829405,2499760,"Lacazette",2444.253,43.60264,92,54,0,1416
"2253",0.2057943,0,8.829405,2499857,"Ag\u00fcero del Castillo",966.6862,43.60264,92,54,0,1417
"2662",0.2057943,0,8.829405,2499882,"Wilshere",1458.923,43.60264,92,54,0,1418
"2969",0.2057943,0,8.829405,2499900,"Dunk",1401.953,43.60264,92,54,0,1419
"3291",0.2057943,0,8.829405,2499918,"Williams",314.3791,43.60264,92,54,0,1420
"3338",0.2057943,0,8.829405,2499921,"Benteke Liolo",1884.568,43.60264,92,54,0,1421
"3766",0.2057943,0,8.829405,2499947,"Wagu\u00e9",1089.974,43.60264,92,54,0,1422
"4286",0.2057943,0,8.829405,2499979,"Giroud",2690.952,43.60264,92,54,0,1423
"5220",0.2057943,0,8.829405,2500036,"Arnautovi\u0107",1279.799,43.60264,92,54,0,1424
"2683",0.2052444,1,6.883088,2499884,"Lukaku Menama",1496.508,34.15884,97,59,0,1425
"5093",0.2052444,0,6.883088,2500028,"Naval da Costa Eduardo ",2137.688,34.15884,97,59,0,1426
"410",0.2052444,0,6.883088,2499742,"Bertrand",2737.453,34.15884,97,41,0,1427
"5330",0.2052444,0,6.883088,2500042,"Azpilicueta Tanco",1260.973,34.15884,97,41,0,1428
"5415",0.2052444,0,6.883088,2500047,"Wood",2495.457,34.15884,97,41,0,1429
"181",0.2043915,0,19.12871,2499729,"Chalobah",715.4574,16.97477,86,68,1,1430
"533",0.2041468,0,7.42256,2499749,"Defoe",168.1164,36.40088,96,59,0,1431
"1281",0.2041468,0,7.42256,2499795,"Tadi\u0107",950.9784,36.40088,96,59,0,1432
"1406",0.2041468,0,7.42256,2499803,"Zaha",2331.75,36.40088,96,41,0,1433
"1916",0.2041468,0,7.42256,2499836,"Lukaku Menama",1500.651,36.40088,96,41,0,1434
"2440",0.2041468,0,7.42256,2499869,"Hendrick",1055.813,36.40088,96,41,0,1435
"5018",0.2041468,0,7.42256,2500024,"de Jesus",911.0176,36.40088,96,41,0,1436
"6099",0.2041468,0,7.42256,2500095,"Hoedt",424.2967,36.40088,96,59,0,1437
"949",0.2028625,0,11.4158,2499774,"Sterling",508.7565,21.52464,94,64,0,1438
"1232",0.2028625,0,11.4158,2499791,"F\u00e0bregas i Soler",2724.574,21.52464,94,64,0,1439
"2647",0.2028625,1,11.4158,2499881,"Ag\u00fcero del Castillo",2365.158,21.52464,94,64,0,1440
"4130",0.2028625,0,11.4158,2499969,"Wilson",1353.926,21.52464,94,64,0,1441
"3418",0.2025717,0,10.02761,2499926,"Ayew Pel\u00e9",2418.73,14.81846,97,36,0,1442
"5762",0.2025717,0,10.02761,2500072,"Sobhi",509.7304,14.81846,97,36,0,1443
"1404",0.2020167,0,18.27326,2499803,"Schlupp",1444.489,12.1788,91,27,1,1444
"4195",0.2009852,0,13.72573,2499973,"Nunes do Nascimento",1883.007,23.71108,90,37,1,1445
"1941",0.2009246,0,13.24411,2499837,"de Andrade",2946.126,29.65266,88,44,0,1446
"3610",0.2009246,0,13.24411,2499938,"Lanzini",2259.94,29.65266,88,44,0,1447
"3751",0.2009246,0,13.24411,2499946,"Alli",1872.169,29.65266,88,44,0,1448
"342",0.2009246,0,13.24411,2499739,"Otamendi",885.798,29.65266,88,56,0,1449
"5595",0.2009246,0,13.24411,2500060,"Beller\u00edn Moruno",1355.277,29.65266,88,56,0,1450
"4258",0.2005514,1,14.45614,2499977,"Deulofeu L\u00e1zaro",2536.195,27.06107,87,57,1,1451
"1088",0.2004607,1,12.48552,2499783,"Kane",525.3945,25.89459,91,62,0,1452
"4026",0.2004607,0,12.48552,2499963,"James",2014.689,25.89459,91,62,0,1453
"260",0.2004607,0,12.48552,2499734,"Jim\u00e9nez Silva",2023.903,25.89459,91,38,0,1454
"4018",0.2004607,1,12.48552,2499963,"Walcott",1454.138,25.89459,91,38,0,1455
"4071",0.2004607,0,12.48552,2499966,"Sterling",85.53729,25.89459,91,38,0,1456
"5719",0.2004607,1,12.48552,2500068,"Livermore",1994.143,25.89459,91,38,0,1457
"1017",0.2003445,0,19.65401,2499779,"Pugh",245.883,18.25238,84,35,1,1458
"954",0.2002918,1,8.323677,2499774,"Ag\u00fcero del Castillo",2024.638,39.52775,94,58,0,1459
"1105",0.2002918,0,8.323677,2499784,"Smalling",2439.727,39.52775,94,58,0,1460
"1143",0.2002918,1,8.323677,2499786,"Diouf",2381.255,39.52775,94,58,0,1461
"1669",0.2002918,1,8.323677,2499820,"Kabasele",1104.102,39.52775,94,58,0,1462
"881",0.2002918,0,8.323677,2499770,"Sanmart\u00edn Mato",1266.471,39.52775,94,42,0,1463
"1562",0.2002918,0,8.323677,2499813,"Loftus-Cheek",2957.373,39.52775,94,42,0,1464
"3670",0.2002918,0,8.323677,2499942,"Schindler",2309.777,39.52775,94,42,0,1465
"5876",0.2002918,0,8.323677,2500079,"Cook",775.0069,39.52775,94,42,0,1466
"5987",0.2002918,0,8.323677,2500087,"Gayle",1562.93,39.52775,94,42,0,1467
"87",0.2002348,1,12.19449,2499724,"Lukaku Menama",1974.291,24.43815,92,37,0,1468
"1521",0.2002348,1,12.19449,2499810,"Kola\u0161inac",335.3741,24.43815,92,37,0,1469
"2198",0.2002348,0,12.19449,2499854,"Robson-Kanu",2501.663,24.43815,92,37,0,1470
"2244",0.2002348,0,12.19449,2499857,"G\u00fcndo\u011fan",1424.788,24.43815,92,37,0,1471
"3826",0.2002348,0,12.19449,2499951,"Pogba",753.6291,24.43815,92,37,0,1472
"4023",0.2002348,0,12.19449,2499963,"Rooney",2717.307,24.43815,92,37,0,1473
"3028",0.2002348,1,12.19449,2499904,"Sterling",426.8855,24.43815,92,63,0,1474
"4165",0.2002348,0,12.19449,2499971,"Gro\u00df",1954.18,24.43815,92,63,0,1475
"4428",0.2002348,0,12.19449,2499987,"Lacazette",2848.54,24.43815,92,63,0,1476
"412",0.1989771,0,13.07122,2499743,"Tackie Mensah Welbeck",404.8901,28.23277,89,41,0,1477
"972",0.1989771,0,13.07122,2499776,"Diouf",2541.631,28.23277,89,41,0,1478
"1595",0.1989771,1,13.07122,2499815,"Wijnaldum",1775.089,28.23277,89,59,0,1479
"2070",0.1989771,0,13.07122,2499846,"King",2547.283,28.23277,89,41,0,1480
"2717",0.1989771,0,13.07122,2499886,"van Dijk",2549.829,28.23277,89,41,0,1481
"2838",0.1989771,1,13.07122,2499893,"Calvert-Lewin",2779.079,28.23277,89,59,0,1482
"3449",0.1989771,0,13.07122,2499929,"Lacazette",1329.865,28.23277,89,59,0,1483
"3807",0.1989771,1,13.07122,2499950,"Hazard",176.3364,28.23277,89,59,0,1484
"4152",0.1989771,1,13.07122,2499971,"Murray",421.5296,28.23277,89,41,0,1485
"4313",0.1989771,1,13.07122,2499981,"Stanislas",779.9639,28.23277,89,41,0,1486
"5438",0.1989771,0,13.07122,2500049,"Barnes",1396.308,28.23277,89,59,0,1487
"5536",0.1989771,0,13.07122,2500056,"Ayew Pel\u00e9",1532.286,28.23277,89,41,0,1488
"2358",0.1982772,1,14.31782,2499863,"Calvert-Lewin",1674.539,25.70462,88,40,1,1489
"68",0.1979593,0,11.32682,2499722,"Zaha",751.3177,11.3472,97,34,1,1490
"2787",0.1979593,0,11.32682,2499890,"\u00d6zil",2263.196,11.3472,97,66,1,1491
"4422",0.1977374,0,20.23765,2499987,"Son",1447.313,20.23476,81,45,1,1492
"3371",0.1976851,0,19.26869,2499923,"Coutinho Correia",1795.87,15.59914,87,30,1,1493
"822",0.1967855,0,12.89187,2499766,"Alli",1246.388,26.70215,90,39,0,1494
"2046",0.1967855,0,12.89187,2499844,"Gray",2219.493,26.70215,90,39,0,1495
"2243",0.1967855,0,12.89187,2499857,"de Jesus",1422.845,26.70215,90,39,0,1496
"2256",0.1967855,1,12.89187,2499857,"Romeu Vidal",1783.028,26.70215,90,61,0,1497
"2809",0.1967855,0,12.89187,2499891,"Wood",1642.899,26.70215,90,61,0,1498
"3621",0.1967855,0,12.89187,2499939,"Maitland-Niles",467.9969,26.70215,90,39,0,1499
"3971",0.1967855,0,12.89187,2499959,"Ince",2497.469,26.70215,90,61,0,1500
"5002",0.1967855,0,12.89187,2500023,"Ings",2372.073,26.70215,90,39,0,1501
"5734",0.1967855,0,12.89187,2500069,"Knockaert",2334.439,26.70215,90,61,0,1502
"5738",0.1967855,0,12.89187,2500070,"Vardy",884.8327,26.70215,90,61,0,1503
"1492",0.1966915,0,14.14171,2499808,"Murray",2772.271,24.37552,89,38,1,1504
"474",0.19632,0,8.756717,2499746,"Tarkowski",281.7304,40.36988,93,57,0,1505
"679",0.19632,0,8.756717,2499757,"Fer",2550.259,40.36988,93,57,0,1506
"4852",0.19632,0,8.756717,2500013,"Mouni\u00e9",2471.074,40.36988,93,57,0,1507
"5017",0.19632,0,8.756717,2500024,"Knockaert",756.7916,40.36988,93,57,0,1508
"5339",0.19632,0,8.756717,2500042,"Morata Mart\u00edn",554.6226,40.36988,93,57,0,1509
"1052",0.19632,0,8.756717,2499780,"Kola\u0161inac",976.275,40.36988,93,43,0,1510
"4663",0.19632,0,8.756717,2500001,"Benteke Liolo",1881.329,40.36988,93,43,0,1511
"1045",0.1962999,0,9.062009,2499780,"Ramsey",2477.252,41.81913,92,45,0,1512
"1064",0.1962999,0,9.062009,2499781,"de Jesus",2412.226,41.81913,92,45,0,1513
"1200",0.1962999,0,9.062009,2499790,"Mee",1955.419,41.81913,92,45,0,1514
"1603",0.1962999,0,9.062009,2499816,"Dier",2456.069,41.81913,92,45,0,1515
"1905",0.1962999,0,9.062009,2499835,"Austin",1573.866,41.81913,92,45,0,1516
"2042",0.1962999,0,9.062009,2499844,"Gray",884.1826,41.81913,92,45,0,1517
"2232",0.1962999,0,9.062009,2499856,"Sakho",1459.214,41.81913,92,45,0,1518
"3898",0.1962999,0,9.062009,2499955,"Stephens",2176.62,41.81913,92,45,0,1519
"3994",0.1962999,0,9.062009,2499961,"Hern\u00e1ndez Balc\u00e1zar",304.8551,41.81913,92,45,0,1520
"4033",0.1962999,0,9.062009,2499964,"Barnes",1625.314,41.81913,92,45,0,1521
"4989",0.1962999,0,9.062009,2500022,"Kola\u0161inac",2079.481,41.81913,92,45,0,1522
"5445",0.1962999,0,9.062009,2500050,"McArthur",782.5772,41.81913,92,45,0,1523
"516",0.1962999,0,9.062009,2499748,"Zouma",783.7156,41.81913,92,55,0,1524
"2274",0.1962999,0,9.062009,2499859,"van Dijk",714.7984,41.81913,92,55,0,1525
"2363",0.1962999,0,9.062009,2499864,"Mee",1088.69,41.81913,92,55,0,1526
"2564",0.1962999,0,9.062009,2499876,"Bony",2374.856,41.81913,92,55,0,1527
"2802",0.1962999,0,9.062009,2499891,"Knockaert",1187.026,41.81913,92,55,0,1528
"3101",0.1962999,1,9.062009,2499909,"Gosling",1735.925,41.81913,92,55,0,1529
"3686",0.1962999,0,9.062009,2499943,"Otamendi",344.5972,41.81913,92,55,0,1530
"3728",0.1962999,0,9.062009,2499945,"Bartley",2783.243,41.81913,92,55,0,1531
"4483",0.1962999,1,9.062009,2499991,"Murray",1418.124,41.81913,92,55,0,1532
"4535",0.1962999,0,9.062009,2499995,"van Dijk",409.8997,41.81913,92,55,0,1533
"5134",0.1962999,1,9.062009,2500030,"Iborra De La Fuente",2257.148,41.81913,92,55,0,1534
"5735",0.1959632,0,14.84088,2500070,"McArthur",66.95465,27.48291,86,47,1,1535
"783",0.1958467,0,12.02717,2499764,"Sigur\u00f0sson",955.163,22.28859,93,64,0,1536
"1397",0.1958467,0,12.02717,2499802,"Jim\u00e9nez Silva",1637.848,22.28859,93,36,0,1537
"1602",0.1958467,0,12.02717,2499816,"Alli",2178.458,22.28859,93,36,0,1538
"3680",0.1958467,0,12.02717,2499943,"Salah Ghaly",872.2446,22.28859,93,64,0,1539
"3694",0.1958467,1,12.02717,2499943,"Mota Veiga de Carvalho e Silva",2292.703,22.28859,93,64,0,1540
"3732",0.1958467,1,12.02717,2499945,"Sanmart\u00edn Mato",1339.818,22.28859,93,64,0,1541
"5421",0.1958467,0,12.02717,2500048,"Rodriguez",2888.983,22.28859,93,64,0,1542
"5656",0.1958467,0,12.02717,2500064,"Long",693.3665,22.28859,93,64,0,1543
"5994",0.1958467,0,12.02717,2500088,"Kane",1741.038,22.28859,93,64,0,1544
"3633",0.1958279,1,13.65,2499939,"Ibe",1727.82,30.01953,87,50,0,1545
"4113",0.1958279,0,13.65,2499968,"Kane",1292.265,30.01953,87,50,0,1546
"4367",0.1958279,0,13.65,2499984,"Salah Ghaly",284.4611,30.01953,87,50,0,1547
"5485",0.1958279,0,13.65,2500053,"Lukaku Menama",1109.514,30.01953,87,50,0,1548
"151",0.1953554,0,13.66693,2499727,"Wijnaldum",2403.092,29.9533,87,49,0,1549
"205",0.1953554,0,13.66693,2499730,"Hendrick",2603.488,29.9533,87,51,0,1550
"3390",0.1953554,0,13.66693,2499925,"Duffy",1765.241,29.9533,87,51,0,1551
"3676",0.1953554,1,13.66693,2499942,"Lanzini",954.9231,29.9533,87,49,0,1552
"5579",0.1953554,1,13.66693,2500058,"Carroll",2673.682,29.9533,87,51,0,1553
"5741",0.1953554,1,13.66693,2500070,"McArthur",2239.471,29.9533,87,51,0,1554
"401",0.1950786,0,19.5708,2499742,"Ince",2146.825,16.23133,86,69,1,1555
"185",0.1950402,1,8.063306,2499729,"de Andrade",1635.519,36.66621,95,59,0,1556
"2474",0.1950402,1,8.063306,2499871,"Mouni\u00e9",702.3955,36.66621,95,41,0,1557
"2703",0.1950402,0,8.063306,2499885,"Lejeune",498.7239,36.66621,95,41,0,1558
"5360",0.1950402,0,8.063306,2500044,"P\u00e9rez Guti\u00e9rrez",156.15,36.66621,95,59,0,1559
"5798",0.1950402,0,8.063306,2500074,"Sanmart\u00edn Mato",2369.542,36.66621,95,41,0,1560
"5973",0.1950402,0,8.063306,2500086,"Allen",1688.659,36.66621,95,59,0,1561
"301",0.194564,0,13.46914,2499736,"Mata Garc\u00eda",2502.248,28.76362,88,57,0,1562
"3132",0.194564,0,13.46914,2499910,"Pr\u00f6pper",529.7651,28.76362,88,57,0,1563
"5836",0.194564,0,13.46914,2500077,"Gray",1514.019,28.76362,88,57,0,1564
"56",0.194564,0,13.46914,2499722,"Ince",100.0417,28.76362,88,43,0,1565
"2292",0.194564,0,13.46914,2499859,"King",1768.689,28.76362,88,43,0,1566
"3178",0.194564,0,13.46914,2499912,"Mouni\u00e9",75.11742,28.76362,88,43,0,1567
"3623",0.194564,0,13.46914,2499939,"Tackie Mensah Welbeck",2058.577,28.76362,88,43,0,1568
"5293",0.194564,1,13.46914,2500040,"Aubameyang",1681.065,28.76362,88,43,0,1569
"5730",0.194564,0,13.46914,2500069,"Kayal",2010.02,28.76362,88,43,0,1570
"39",0.1939501,1,13.71758,2499721,"Vokes",1394.017,29.75618,87,52,0,1571
"1100",0.1939501,1,13.71758,2499784,"Mata Garc\u00eda",143.7399,29.75618,87,52,0,1572
"1963",0.1939501,1,13.71758,2499838,"Hazard",1017.852,29.75618,87,48,0,1573
"2615",0.1939501,1,13.71758,2499879,"Barnes",2584.572,29.75618,87,52,0,1574
"3795",0.1939501,1,13.71758,2499949,"Lacazette",1289.422,29.75618,87,48,0,1575
"4383",0.1939501,0,13.71758,2499985,"N'Diaye",1976.125,29.75618,87,48,0,1576
"5981",0.1939501,0,13.71758,2500087,"Deeney",311.1437,29.75618,87,52,0,1577
"6114",0.1939501,1,13.71758,2500096,"King",832.5617,29.75618,87,48,0,1578
"1292",0.1934985,1,8.90214,2499795,"P\u00e9rez Guti\u00e9rrez",318.4392,6.657179,99,63,0,1579
"4057",0.1928533,0,5.540406,2499965,"Hoedt",1915.272,23.95388,99,58,0,1580
"5672",0.1927905,1,6.47027,2500065,"Mota Veiga de Carvalho e Silva",1085.391,28.36725,98,59,0,1581
"6034",0.1927905,1,6.47027,2500090,"van Aanholt",1946.117,28.36725,98,59,0,1582
"5968",0.192702,0,20.32635,2500086,"Loftus-Cheek",446.3617,19.08938,82,39,1,1583
"806",0.1920596,0,9.45,2499765,"Diouf",2819.081,42.34293,91,50,0,1584
"1073",0.1920596,0,9.45,2499782,"Schneiderlin",534.8925,42.34293,91,50,0,1585
"2320",0.1920596,0,9.45,2499860,"Monreal Eraso",2560.88,42.34293,91,50,0,1586
"2384",0.1920596,1,9.45,2499865,"Obinze Ogbonna",2641.901,42.34293,91,50,0,1587
"2827",0.1920596,0,9.45,2499892,"Bakayoko",2756.518,42.34293,91,50,0,1588
"3302",0.1920596,0,9.45,2499919,"Calvert-Lewin",1889.814,42.34293,91,50,0,1589
"3484",0.1920596,1,9.45,2499930,"Wilson",2004.778,42.34293,91,50,0,1590
"3838",0.1920596,0,9.45,2499951,"Vokes",2831.619,42.34293,91,50,0,1591
"3855",0.1920596,0,9.45,2499952,"Holgate",2600.839,42.34293,91,50,0,1592
"4302",0.1920596,0,9.45,2499980,"Benteke Liolo",2693.28,42.34293,91,50,0,1593
"4362",0.1920596,0,9.45,2499984,"Carrillo",1700.161,42.34293,91,50,0,1594
"4776",0.1920596,1,9.45,2500009,"Alli",2073.935,42.34293,91,50,0,1595
"665",0.1916476,0,13.8016,2499757,"Murphy",1577.803,29.43284,87,47,0,1596
"1130",0.1916476,0,13.8016,2499785,"Salah Ghaly",269.3096,29.43284,87,47,0,1597
"1225",0.1916476,0,13.8016,2499791,"Musonda",1563.386,29.43284,87,53,0,1598
"1251",0.1916476,0,13.8016,2499793,"Wijnaldum",557.406,29.43284,87,53,0,1599
"1421",0.1916476,0,13.8016,2499804,"Yoshida",2542.081,29.43284,87,47,0,1600
"2353",0.1916476,1,13.8016,2499863,"Sigur\u00f0sson",101.1149,29.43284,87,53,0,1601
"3382",0.1916476,0,13.8016,2499924,"Long",270.8356,29.43284,87,47,0,1602
"3463",0.1916476,1,13.8016,2499929,"Beller\u00edn Moruno",2804.831,29.43284,87,53,0,1603
"3699",0.1916476,0,13.8016,2499944,"Ireland",959.6339,29.43284,87,53,0,1604
"4132",0.1916476,0,13.8016,2499969,"Gosling",1858.544,29.43284,87,53,0,1605
"732",0.1911426,0,9.474434,2499761,"Puncheon",208.5852,42.16974,91,49,0,1606
"908",0.1911426,0,9.474434,2499772,"Calvert-Lewin",538.6935,42.16974,91,49,0,1607
"963",0.1911426,0,9.474434,2499775,"Long",870.3689,42.16974,91,51,0,1608
"1422",0.1911426,0,9.474434,2499804,"Gabbiadini",255.7996,42.16974,91,51,0,1609
"2338",0.1911426,0,9.474434,2499862,"Christensen",1186.576,42.16974,91,51,0,1610
"2549",0.1911426,1,9.474434,2499875,"Giroud",2538.112,42.16974,91,51,0,1611
"2718",0.1911426,0,9.474434,2499886,"Romeu Vidal",2806.93,42.16974,91,49,0,1612
"3398",0.1911426,0,9.474434,2499925,"Dunk",1360.557,42.16974,91,51,0,1613
"3956",0.1911426,1,9.474434,2499958,"Hern\u00e1ndez Balc\u00e1zar",1660.095,42.16974,91,49,0,1614
"4119",0.1911426,1,9.474434,2499969,"Shaqiri",298.772,42.16974,91,51,0,1615
"4126",0.1911426,0,9.474434,2499969,"Choupo-Moting",130.0037,42.16974,91,51,0,1616
"5066",0.1911426,0,9.474434,2500027,"Lascelles",1568.699,42.16974,91,49,0,1617
"5888",0.1911426,0,9.474434,2500080,"Vokes",214.0604,42.16974,91,51,0,1618
"6058",0.1911426,0,9.474434,2500092,"van Dijk",1178.297,42.16974,91,51,0,1619
"6067",0.1911426,1,9.474434,2500092,"Lovren",2375.758,42.16974,91,49,0,1620
"188",0.1906494,0,11.47181,2499729,"Gray",2440.13,18.00975,95,65,0,1621
"541",0.1906494,0,11.47181,2499749,"Giroud",1999.199,18.00975,95,35,0,1622
"2824",0.1906494,0,11.47181,2499892,"Austin",1841.821,18.00975,95,35,0,1623
"4279",0.1906494,0,11.47181,2499979,"Zappacosta",1023.327,18.00975,95,35,0,1624
"817",0.1904688,0,11.03087,2499766,"Son",731.9458,15.85025,96,65,0,1625
"1483",0.1904688,0,11.03087,2499807,"Milner",1592.223,15.85025,96,65,0,1626
"2480",0.1904688,0,11.03087,2499871,"Kachunga",809.4939,15.85025,96,65,0,1627
"2637",0.1904688,0,11.03087,2499881,"Otamendi",1487.733,15.85025,96,65,0,1628
"675",0.1898274,0,13.40308,2499757,"P\u00e9rez Guti\u00e9rrez",1640.83,26.95592,89,60,0,1629
"882",0.1898274,0,13.40308,2499770,"P\u00e9rez Guti\u00e9rrez",1830.924,26.95592,89,40,0,1630
"1129",0.1898274,0,13.40308,2499785,"Sturridge",268.0336,26.95592,89,40,0,1631
"2472",0.1898274,0,13.40308,2499870,"Milivojevi\u0107",2970.289,26.95592,89,40,0,1632
"2942",0.1898274,0,13.40308,2499899,"Salah Ghaly",2616.846,26.95592,89,60,0,1633
"4218",0.1898274,0,13.40308,2499974,"Gray",1670.252,26.95592,89,40,0,1634
"4351",0.1898274,0,13.40308,2499983,"S\u00e1nchez S\u00e1nchez",664.1269,26.95592,89,60,0,1635
"4614",0.1898274,0,13.40308,2499999,"Gro\u00df",1893.783,26.95592,89,40,0,1636
"3801",0.1896258,0,13.90477,2499949,"Iwobi",623.6396,21.02743,91,35,1,1637
"4823",0.1896199,0,15.08807,2500011,"Giroud",1290.039,26.66696,86,55,1,1638
"870",0.1895756,0,14.17323,2499769,"Rodriguez",2247.424,22.29134,90,64,1,1639
"184",0.1885052,0,13.91837,2499729,"de Andrade",1498.164,28.99078,87,46,0,1640
"426",0.1885052,0,13.91837,2499743,"Man\u00e9",1451.541,28.99078,87,54,0,1641
"2097",0.1885052,1,13.91837,2499848,"Albrighton",453.8012,28.99078,87,54,0,1642
"2191",0.1885052,1,13.91837,2499853,"Doucour\u00e9",2296.507,28.99078,87,54,0,1643
"2702",0.1885052,0,13.91837,2499885,"Gayle",2626.066,28.99078,87,46,0,1644
"3841",0.1885052,1,13.91837,2499952,"Rodriguez",412.2676,28.99078,87,54,0,1645
"4217",0.1885052,0,13.91837,2499974,"Diabat\u00e9",1125.215,28.99078,87,54,0,1646
"4839",0.1885052,1,13.91837,2500012,"Tosun",1835.771,28.99078,87,54,0,1647
"169",0.1884386,0,9.547361,2499728,"Ak\u00e9",2225.145,41.65704,91,48,0,1648
"377",0.1884386,0,9.547361,2499741,"McArthur",1048.467,41.65704,91,48,0,1649
"714",0.1884386,0,9.547361,2499760,"Morata Mart\u00edn",1349.205,41.65704,91,48,0,1650
"723",0.1884386,1,9.547361,2499761,"Davis",322.1501,41.65704,91,52,0,1651
"1354",0.1884386,0,9.547361,2499799,"Kabasele",2389.375,41.65704,91,52,0,1652
"1932",0.1884386,0,9.547361,2499837,"Carroll",730.0854,41.65704,91,48,0,1653
"2601",0.1884386,0,9.547361,2499879,"Diouf",1155.278,41.65704,91,48,0,1654
"3292",0.1884386,0,9.547361,2499918,"Rodriguez",1111.179,41.65704,91,48,0,1655
"3374",0.1884386,0,9.547361,2499924,"Lukaku Menama",186.9694,41.65704,91,52,0,1656
