"","probability_of_goal","is_goal","matchId","lastName","eventSec","angle","x","y","is_through","is_counter","preceding_pass","rank"
"3975",0.213613480352824,0,2500015,"Carrillo",835.928082,43.6026416947046,92,54,0,0,"Cross",738
"4240",0.213613480352824,0,2500036,"Arnautovi\u0107",1279.799407,43.6026416947046,92,54,0,0,"Cross",739
"812",0.212980434862639,1,2499778,"Kane",2035.960256,22.4236228219372,88,63,0,1,"Cross",740
"4123",0.212980434862639,0,2500027,"Kane",2388.042932,22.4236228219372,88,63,0,1,"High pass",741
"1753",0.212911965529693,0,2499851,"Gro\u00df",2240.643232,22.4142005108634,83,55,0,1,"Simple pass",742
"360",0.212743959679218,0,2499744,"Lukaku Menama",1724.366182,15.7798897116303,78,63,0,1,"Ground defending duel",743
"624",0.212743959679218,0,2499763,"Brady",1879.497821,15.7798897116303,78,63,0,1,"Ground defending duel",744
"2048",0.212036134463979,0,2499873,"Sterling",916.639404,36.774304802221,91,44,0,0,"Ground defending duel",745
"4634",0.212036134463979,1,2500068,"Ings",216.60517,36.774304802221,91,44,0,0,"Simple pass",746
"1857",0.212036134463979,1,2499858,"Salah Ghaly",2258.261477,36.7743048022209,91,56,0,0,"Ground loose ball duel",747
"642",0.212020607314495,1,2499764,"Mkhitaryan",2275.361724,22.2913352082842,90,36,0,1,"Simple pass",748
"711",0.212020607314495,0,2499769,"Rodriguez",2247.424237,22.2913352082841,90,64,0,1,"Cross",749
"4715",0.21164401165732,1,2500075,"King",2704.952124,36.7201377267886,98,42,0,0,"Air duel",750
"101",0.211354650382426,0,2499726,"Tadi\u0107",210.14428,43.2913003750853,94,43,0,0,"Cross",751
"970",0.211354650382426,1,2499790,"Antonio",1121.12646,43.2913003750853,94,57,0,0,"Ground defending duel",752
"1166",0.211354650382426,0,2499805,"Choupo-Moting",603.332657,43.2913003750853,94,43,0,0,"Air duel",753
"1174",0.211354650382426,0,2499806,"Abraham",1267.767143,43.2913003750853,94,57,0,0,"Air duel",754
"1488",0.211354650382426,0,2499830,"S\u00e1nchez S\u00e1nchez",2796.443424,43.2913003750853,94,43,0,0,"Ground defending duel",755
"1849",0.211354650382426,1,2499858,"Man\u00e9",993.699718,43.2913003750853,94,57,1,0,"Smart pass",756
"1899",0.211354650382426,1,2499861,"Can",1783.697396,43.2913003750853,94,57,0,0,"Air duel",757
"3134",0.211354650382426,1,2499952,"Niasse",1456.887399,43.2913003750853,94,57,0,0,"Head pass",758
"4363",0.211354650382426,0,2500044,"Morgan",1985.492632,43.2913003750853,94,43,0,0,"Air duel",759
"4707",0.211354650382426,0,2500074,"Lascelles",2157.283747,43.2913003750853,94,43,0,0,"Air duel",760
"157",0.211254177205268,1,2499729,"de Andrade",1635.518979,36.6662139371837,95,59,0,0,"Ground loose ball duel",761
"1324",0.210804216139657,0,2499818,"De Bruyne",2603.33971,15.5118748482875,75,56,0,1,"Simple pass",762
"452",0.210767603599812,1,2499750,"Hemed",1058.390658,43.2099879371463,93,44,0,0,"Cross",763
"2980",0.210767603599812,0,2499941,"Barnes",375.932562,43.2099879371463,93,44,0,0,"Air duel",764
"3938",0.210767603599812,0,2500012,"Bolasie Yala",1984.856529,43.2099879371463,93,44,0,0,"Air duel",765
"52",0.210767603599812,0,2499722,"Jattah-Njie J\u00f8rgensen",1913.773886,43.2099879371462,93,56,0,0,"Ground loose ball duel",766
"397",0.210767603599812,0,2499746,"Barnes",2614.180682,43.2099879371462,93,56,0,0,"Ground loose ball duel",767
"706",0.210767603599812,0,2499768,"da Rocha Fonte",79.7196560000002,43.2099879371462,93,56,0,0,"Air duel",768
"2094",0.210767603599812,1,2499876,"Bony",2135.398303,43.2099879371462,93,56,0,0,"Ground loose ball duel",769
"2310",0.210767603599812,0,2499892,"Austin",2353.976862,43.2099879371462,93,56,0,0,"Cross",770
"4555",0.210767603599812,0,2500060,"Arnautovi\u0107",1064.636882,43.2099879371462,93,56,0,0,"Air duel",771
"4612",0.210767603599812,0,2500065,"de Jesus",2264.799081,43.2099879371462,93,56,0,0,"Cross",772
"5004",0.210767603599812,0,2500098,"Niasse",2404.202827,43.2099879371462,93,56,0,0,"Air duel",773
"4853",0.210682335204297,1,2500086,"McArthur",1343.338846,15.494974353297,89,30,0,1,"Simple pass",774
"1312",0.210596981451396,0,2499817,"Berahino",2323.056503,22.0943161346709,83,44,1,1,"Smart pass",775
"2989",0.210492978565973,0,2499942,"Lanzini",570.883357,15.468703184997,83,31,0,1,"Ground attacking duel",776
"1127",0.209332747576591,0,2499802,"Mota Veiga de Carvalho e Silva",1337.705979,36.3993615681138,90,46,0,0,"Ground defending duel",777
"3077",0.209332747576591,0,2499948,"Knockaert",1301.821664,36.3993615681138,90,54,0,0,"Simple pass",778
"122",0.209159764538852,0,2499727,"Moreno P\u00e9rez",1108.3325,15.2832415424092,81,32,0,1,"Ground attacking duel",779
"2743",0.209011548250376,0,2499924,"Mati\u0107",2728.222305,15.2625697607399,74,49,0,1,"Simple pass",780
"2211",0.208992489084494,1,2499886,"Mahrez",622.552694,15.2599107892085,77,37,0,1,"Ground defending duel",781
"2231",0.208982029957563,0,2499887,"Man\u00e9",606.684038,21.8696330852233,89,36,0,1,"Cross",782
"2404",0.208982029957563,0,2499899,"Salah Ghaly",176.583593,21.8696330852233,89,64,0,1,"Simple pass",783
"4926",0.208982029957563,1,2500092,"Solanke",456.902572,21.8696330852233,89,64,0,1,"Simple pass",784
"1336",0.208351742179509,0,2499819,"Morata Mart\u00edn",1875.408167,21.7815967550493,86,38,0,1,"Ground attacking duel",785
"945",0.208248981081862,0,2499787,"McClean",1666.338664,15.156043324113,78,65,0,1,"Ground defending duel",786
"1933",0.2080340528161,0,2499864,"Mahrez",2522.539528,15.1259671264895,74,46,0,1,"Ground defending duel",787
"2419",0.207963607517494,0,2499900,"de Andrade",2521.648393,21.7272858495483,83,57,0,1,"Ground attacking duel",788
"4668",0.207774598527381,1,2500071,"Tosun",2315.029728,21.700811137585,87,63,1,1,"Smart pass",789
"622",0.206078902646895,0,2499763,"Robertson",914.063692,14.8513122590608,91,30,0,1,"Ground attacking duel",790
"637",0.205644587102285,0,2499764,"Rooney",50.0941969999999,35.8820468611964,94,59,0,0,"Ground defending duel",791
"1448",0.205644587102285,0,2499828,"Lanzini",789.065755,35.8820468611964,94,41,0,0,"Simple pass",792
"3668",0.205644587102285,0,2499993,"Kane",524.408583,35.8820468611964,94,41,0,0,"Cross",793
"4378",0.205482879738584,0,2500045,"Lingard",870.434494,14.7672011275749,76,37,0,1,"Simple pass",794
"4830",0.204822408811158,0,2500084,"Arnautovi\u0107",1798.271202,14.6737835052634,94,32,1,1,"Smart pass",795
"658",0.204582113104787,0,2499765,"Diouf",2819.080628,42.3429295646948,91,50,0,0,"Air duel",796
"868",0.204582113104787,0,2499782,"Schneiderlin",534.892497,42.3429295646948,91,50,0,0,"Air duel",797
"1895",0.204582113104787,0,2499860,"Monreal Eraso",2560.880324,42.3429295646948,91,50,0,0,"Air duel",798
"1946",0.204582113104787,1,2499865,"Obinze Ogbonna",2641.90055,42.3429295646948,91,50,0,0,"Air duel",799
"2311",0.204582113104787,0,2499892,"Bakayoko",2756.518415,42.3429295646948,91,50,1,0,"Smart pass",800
"2514",0.204582113104787,1,2499908,"Diam\u00e9",439.441745,42.3429295646948,91,50,0,0,"Simple pass",801
"2680",0.204582113104787,0,2499919,"Calvert-Lewin",1889.814216,42.3429295646948,91,50,0,0,"Air duel",802
"2794",0.204582113104787,0,2499928,"Hegazy",645.965058,42.3429295646948,91,50,0,0,"Ground defending duel",803
"3127",0.204582113104787,0,2499951,"Vokes",2831.619441,42.3429295646948,91,50,0,0,"Air duel",804
"3141",0.204582113104787,0,2499952,"Holgate",2600.839313,42.3429295646948,91,50,0,0,"Air duel",805
"3503",0.204582113104787,0,2499980,"Benteke Liolo",2693.280247,42.3429295646948,91,50,0,0,"Cross",806
"3552",0.204582113104787,0,2499984,"Carrillo",1700.160549,42.3429295646948,91,50,0,0,"Air duel",807
"357",0.20412497840611,0,2499744,"Mahrez",675.23922,14.5748952115754,95,67,0,1,"Ground attacking duel",808
"381",0.203977673776993,0,2499746,"Kane",1036.060488,42.2571660306072,96,58,0,0,"Air duel",809
"447",0.203977673776993,0,2499750,"Hegazy",2343.117782,42.2571660306072,96,42,0,0,"Air duel",810
"511",0.203977673776993,0,2499754,"Ag\u00fcero del Castillo",2494.039997,42.2571660306072,96,58,0,0,"Cross",811
"1619",0.203977673776993,1,2499840,"Loftus-Cheek",603.576838,42.2571660306072,96,58,0,0,"Cross",812
"2519",0.203977673776993,0,2499909,"Francis",234.022153,42.2571660306072,96,58,0,0,"Air duel",813
"2923",0.203977673776993,0,2499937,"van der Hoorn",1471.734154,42.2571660306072,96,58,0,0,"Air duel",814
"2959",0.203977673776993,0,2499940,"Okazaki",443.99185,42.2571660306072,96,42,0,0,"Cross",815
"3368",0.203977673776993,1,2499970,"Koscielny",818.116445,42.2571660306072,96,58,0,0,"Air duel",816
"3547",0.203977673776993,0,2499983,"Carrick",2939.073129,42.2571660306072,96,42,0,0,"Simple pass",817
"3994",0.203977673776993,0,2500017,"Okazaki",2124.984886,42.2571660306072,96,58,0,0,"Air duel",818
"4527",0.203977673776993,0,2500058,"Arnautovi\u0107",2099.217914,42.2571660306072,96,58,0,0,"Ground attacking duel",819
"59",0.203362906489138,0,2499722,"Dann",1920.091867,42.169742957325,91,49,0,0,"Ground loose ball duel",820
"367",0.203362906489138,1,2499745,"Sanmart\u00edn Mato",2106.291869,42.169742957325,91,49,0,0,"Simple pass",821
"592",0.203362906489138,0,2499761,"Puncheon",208.585195,42.169742957325,91,49,0,0,"Cross",822
"742",0.203362906489138,0,2499772,"Calvert-Lewin",538.693517,42.169742957325,91,49,0,0,"Air duel",823
"782",0.203362906489138,0,2499775,"Long",870.368868,42.169742957325,91,51,0,0,"Cross",824
"1149",0.203362906489138,0,2499804,"Gabbiadini",255.799648,42.169742957325,91,51,0,0,"Air duel",825
"1577",0.203362906489138,0,2499837,"Kouyat\u00e9",2516.238401,42.169742957325,91,51,1,0,"Smart pass",826
"1909",0.203362906489138,0,2499862,"Christensen",1186.57579,42.169742957325,91,51,0,0,"Air duel",827
"2073",0.203362906489138,0,2499875,"Lacazette",939.28505,42.169742957325,91,49,0,0,"Ground attacking duel",828
"2082",0.203362906489138,1,2499875,"Giroud",2538.111543,42.169742957325,91,51,0,0,"Air duel",829
"2218",0.203362906489138,0,2499886,"Romeu Vidal",2806.92981,42.169742957325,91,49,0,0,"Air duel",830
"2759",0.203362906489138,0,2499925,"Dunk",1360.556921,42.169742957325,91,51,0,0,"Air duel",831
"2942",0.203362906489138,0,2499938,"Burke",2681.599463,42.169742957325,91,51,0,0,"Air duel",832
"3360",0.203362906489138,0,2499969,"Choupo-Moting",130.003729,42.169742957325,91,51,0,0,"Air duel",833
"3766",0.203362906489138,0,2499999,"Aubameyang",2854.222985,42.169742957325,91,49,0,0,"Head pass",834
"4119",0.203362906489138,0,2500027,"Lascelles",1568.699006,42.169742957325,91,49,0,0,"Air duel",835
"4782",0.203362906489138,0,2500080,"Vokes",214.060351,42.169742957325,91,51,0,0,"Air duel",836
"4918",0.203362906489138,0,2500092,"van Dijk",1178.296822,42.169742957325,91,51,0,0,"Air duel",837
"4925",0.203362906489138,1,2500092,"Lovren",2375.758283,42.169742957325,91,49,0,0,"Cross",838
"789",0.203009773126086,1,2499776,"Morata Mart\u00edn",82.377848,21.0274289234528,91,35,0,1,"High pass",839
"1877",0.203009773126086,1,2499860,"Valencia Mosquera",218.816655,21.0274289234528,91,65,0,1,"Simple pass",840
"2643",0.203009773126086,1,2499916,"Son",340.578459,21.0274289234528,91,65,1,1,"Smart pass",841
"2792",0.202938508309754,0,2499928,"Xhaka",1648.524832,14.4060872903669,77,66,0,1,"Simple pass",842
"3944",0.202798062207057,0,2500012,"Gro\u00df",2735.589318,20.9972378999986,82,56,0,1,"Simple pass",843
"3558",0.202410854600863,0,2499984,"Barbosa de Oliveira",1499.703033,20.941959324976,85,62,0,1,"Ground defending duel",844
"1365",0.202371271935251,0,2499822,"Ramsey",2746.111249,20.9363039767893,90,35,0,1,"Ground attacking duel",845
"3322",0.202371271935251,0,2499966,"Abdelkader Diaz",2301.969517,20.9363039767893,90,35,0,1,"Simple pass",846
"376",0.201965566424814,0,2499745,"Mitrovi\u0107",2395.650923,20.878291402229,92,65,0,1,"Simple pass",847
"348",0.201794271009452,0,2499744,"Lukaku Menama",1066.735097,35.334597522634,90,45,0,0,"Ground defending duel",848
"1340",0.201794271009452,0,2499819,"Hazard",483.600751,35.334597522634,90,45,0,0,"Cross",849
"2485",0.201794271009452,1,2499906,"Allen",1138.988945,35.334597522634,90,45,0,0,"Cross",850
"3112",0.201794271009452,1,2499950,"Moses",2596.810734,35.334597522634,90,45,0,0,"High pass",851
"4122",0.201794271009452,0,2500027,"Gayle",2377.845683,35.334597522634,90,45,0,0,"Simple pass",852
"965",0.201736649361328,1,2499789,"Knockaert",2205.219749,35.3263458119325,92,58,0,0,"Ground loose ball duel",853
"1023",0.201736649361328,1,2499794,"Jim\u00e9nez Silva",1582.392882,35.3263458119325,92,42,0,0,"Simple pass",854
"4980",0.201736649361328,0,2500097,"Vardy",914.266879,35.3263458119325,92,42,0,0,"Cross",855
"4801",0.201243577747714,0,2500081,"Pogba",1936.017697,14.1636556932345,78,32,0,1,"Ground defending duel",856
"4669",0.201156697778748,0,2500071,"Vla\u0161i\u0107",30.9260530000001,20.7623694548451,87,36,0,1,"Ground defending duel",857
"935",0.201052459210471,0,2499787,"Rodriguez",1662.307419,14.1362237598692,87,28,0,1,"High pass",858
"862",0.200911213142743,0,2499781,"de Jesus",2412.225705,41.8191268358153,92,45,0,0,"Ground loose ball duel",859
"973",0.200911213142743,0,2499790,"Mee",1955.419211,41.8191268358153,92,45,0,0,"Air duel",860
"1668",0.200911213142743,0,2499844,"Gray",884.182601,41.8191268358153,92,45,0,0,"Cross",861
"1826",0.200911213142743,0,2499856,"Sakho",1459.214384,41.8191268358153,92,45,0,0,"Air duel",862
"3253",0.200911213142743,0,2499961,"Hern\u00e1ndez Balc\u00e1zar",304.855117,41.8191268358153,92,45,0,0,"Cross",863
"3283",0.200911213142743,0,2499964,"Barnes",1625.31371,41.8191268358153,92,45,0,0,"Ground loose ball duel",864
"4060",0.200911213142743,0,2500022,"Kola\u0161inac",2079.480672,41.8191268358153,92,45,0,0,"Air duel",865
"417",0.200911213142743,0,2499748,"Zouma",783.715627,41.8191268358153,92,55,0,0,"Air duel",866
"1860",0.200911213142743,0,2499859,"van Dijk",714.798427,41.8191268358153,92,55,0,0,"Air duel",867
"1929",0.200911213142743,0,2499864,"Mee",1088.690422,41.8191268358153,92,55,0,0,"Air duel",868
"2096",0.200911213142743,0,2499876,"Bony",2374.855541,41.8191268358153,92,55,0,0,"Ground loose ball duel",869
"2292",0.200911213142743,0,2499891,"Knockaert",1187.025835,41.8191268358153,92,55,0,0,"Cross",870
"2615",0.200911213142743,1,2499914,"Lingard",472.164509,41.8191268358153,92,55,0,0,"Cross",871
"3000",0.200911213142743,0,2499943,"Otamendi",344.597156,41.8191268358153,92,55,0,0,"Air duel",872
"3035",0.200911213142743,0,2499945,"Bartley",2783.24255,41.8191268358153,92,55,0,0,"Air duel",873
"3687",0.200911213142743,0,2499995,"van Dijk",409.899726,41.8191268358153,92,55,0,0,"Air duel",874
"4172",0.200911213142743,1,2500030,"Iborra De La Fuente",2257.147659,41.8191268358153,92,55,0,0,"Ground loose ball duel",875
"4896",0.200911213142743,1,2500090,"Zaha",1444.047389,41.8191268358153,92,55,0,0,"Cross",876
"1905",0.200843443841139,0,2499862,"Merino Zaz\u00f3n",514.853416,14.1062006791154,77,33,0,1,"Simple pass",877
"1724",0.200612853031202,0,2499848,"Ayew Pel\u00e9",2732.683187,35.1650589756291,89,50,0,0,"Ground loose ball duel",878
"3604",0.200544664610863,0,2499987,"Lacazette",2710.311904,20.6744247608739,89,35,0,1,"Cross",879
"4643",0.200544664610863,0,2500068,"Barbosa de Oliveira",2410.489843,20.6744247608739,89,35,0,1,"High pass",880
"1519",0.199895402197259,0,2499833,"Loftus-Cheek",47.272066,35.0617365266019,91,57,0,0,"Ground defending duel",881
"1815",0.199895402197259,0,2499855,"Rodr\u00edguez Ledesma",447.58934,35.0617365266019,91,43,0,0,"Cross",882
"2325",0.199895402197259,0,2499894,"Vardy",1994.254213,35.0617365266019,91,43,0,0,"Cross",883
"3996",0.199895402197259,1,2500017,"Mahrez",1003.824551,35.0617365266019,91,43,1,0,"Smart pass",884
"4045",0.199895402197259,1,2500022,"Iheanacho",784.504445,35.0617365266019,91,57,0,0,"Head pass",885
"5010",0.199895402197259,0,2500098,"Zabaleta Girod",1810.443744,35.0617365266019,91,57,0,0,"Cross",886
"4286",0.199892955381866,0,2500039,"van Aanholt",453.641274,35.0613836772858,89,51,0,0,"Simple pass",887
"1677",0.199892955381866,1,2499845,"Tadi\u0107",1046.718066,35.0613836772858,89,49,0,0,"Ground attacking duel",888
"144",0.199785313198552,0,2499728,"Ak\u00e9",2225.14543,41.6570391907582,91,48,0,0,"Air duel",889
"578",0.199785313198552,0,2499760,"Morata Mart\u00edn",1349.204718,41.6570391907582,91,48,0,0,"Air duel",890
"1097",0.199785313198552,0,2499799,"Kabasele",2389.375298,41.6570391907582,91,52,0,0,"Air duel",891
"1575",0.199785313198552,0,2499837,"Carroll",730.085412,41.6570391907582,91,48,0,0,"Air duel",892
"1896",0.199785313198552,0,2499860,"Ramsey",2810.1361,41.6570391907582,91,52,0,0,"Cross",893
"2126",0.199785313198552,0,2499879,"Diouf",1155.277957,41.6570391907582,91,48,0,0,"Air duel",894
"2672",0.199785313198552,0,2499918,"Rodriguez",1111.178651,41.6570391907582,91,48,0,0,"Air duel",895
"2737",0.199785313198552,0,2499924,"Lukaku Menama",186.96939,41.6570391907582,91,52,0,0,"Cross",896
"2864",0.199785313198552,0,2499932,"Keane",2735.239595,41.6570391907582,91,52,0,0,"Air duel",897
"3296",0.199785313198552,0,2499964,"Mee",2317.039721,41.6570391907582,91,52,0,0,"Air duel",898
"3508",0.199785313198552,0,2499980,"S\u00f8rloth",1223.86829,41.6570391907582,91,52,0,0,"Air duel",899
"3998",0.199785313198552,1,2500017,"Iheanacho",1827.05001,41.6570391907582,91,52,0,0,"Cross",900
"4178",0.199785313198552,1,2500031,"Morata Mart\u00edn",1752.843836,41.6570391907582,91,48,0,0,"Air duel",901
"4663",0.199785313198552,1,2500070,"Loftus-Cheek",2153.568038,41.6570391907582,91,48,0,0,"Ground defending duel",902
"1935",0.199659212988248,0,2499864,"Berg Gu\u00f0munds\u00adson",938.002698,13.9356536651684,81,29,0,1,"Ground defending duel",903
"2356",0.199659212988248,0,2499896,"Shaqiri",665.436419,13.9356536651684,81,71,0,1,"Simple pass",904
"2348",0.199311141327841,1,2499895,"De Bruyne",1486.872548,13.8853818693955,91,29,0,1,"Ground attacking duel",905
"3862",0.199311141327841,1,2500007,"Son",1609.549765,13.8853818693955,91,29,0,1,"Ground attacking duel",906
"1559",0.198729498862127,0,2499836,"Murphy",1063.094811,13.801228193208,77,68,0,1,"Ground attacking duel",907
"894",0.198261785975973,1,2499784,"Fellaini-Bakkioui",2076.631246,41.4366129056007,97,58,0,0,"Cross",908
"1248",0.198261785975973,0,2499811,"Murray",689.129218,41.4366129056007,97,58,0,0,"Ground loose ball duel",909
"1257",0.198261785975973,1,2499812,"Hendrick",1686.928856,41.4366129056007,97,42,0,0,"Cross",910
"2370",0.198261785975973,0,2499896,"Sakho",2270.264812,41.4366129056007,97,58,0,0,"Ground defending duel",911
"2374",0.198261785975973,0,2499897,"Quaner",332.014528,41.4366129056007,97,58,0,0,"Ground loose ball duel",912
"2516",0.198261785975973,0,2499908,"Carroll",1394.8278,41.4366129056007,97,58,0,0,"Air duel",913
"3226",0.198261785975973,1,2499959,"Barbosa de Oliveira",2708.93951,41.4366129056007,97,42,0,0,"Simple pass",914
"3275",0.198261785975973,1,2499963,"Walcott",2289.511344,41.4366129056007,97,58,0,0,"Air duel",915
"3425",0.198261785975973,0,2499973,"Benteke Liolo",2531.953394,41.4366129056007,97,58,0,0,"Cross",916
"4586",0.198261785975973,0,2500063,"Jagielka",2045.832042,41.4366129056007,97,42,0,0,"Air duel",917
"732",0.198017190118823,0,2499771,"Brady",965.364626,13.6979166513981,82,72,0,1,"Ground attacking duel",918
"2731",0.197766755354699,1,2499923,"Salah Ghaly",413.819417,34.7535353590572,89,52,0,0,"Ground attacking duel",919
"807",0.197766755354699,0,2499777,"Bony",628.685433,34.7535353590571,89,48,0,0,"Ground loose ball duel",920
"902",0.197766755354699,0,2499784,"Lukaku Menama",1527.932121,34.7535353590571,89,48,0,0,"Ground defending duel",921
"1066",0.197766755354699,0,2499797,"Kane",971.390478,34.7535353590571,89,48,0,0,"Simple pass",922
"3978",0.197766755354699,1,2500016,"Jim\u00e9nez Silva",557.928768,34.7535353590571,89,48,0,0,"Cross",923
"4483",0.197766755354699,1,2500055,"Tadi\u0107",1247.706632,34.7535353590571,89,48,0,0,"Simple pass",924
"3600",0.197505854063661,0,2499987,"Son",1447.312886,20.234762568514,81,45,0,1,"Simple pass",925
